doc_id,discussion_id,text
432234,2," In contrast, there are large geographic areas in West Africa such as the Volta region of Ghana, or drier Northern parts of Ghana, Benin and Togo, where Buruli ulcer has never been reported. It has been assumed that the absence of Buruli ulcer from these regions is based on environmental constraints which restrict the growth of M. ulcerans or potential reservoir species. Results from an on-going project in the Volta region confirm this hypothesis in that we have failed to reveal a single M. ulcerans positive sample out of hundreds of invertebrate, water filtrate or macrophyte samples from 20 sites sampled. The absence of Buruli ulcer in Volta is explained by the absence of M. ulcerans (work in progress). "
432234,3," In a clinical setting the use of a single PCR target for detection of a pathogen is widely accepted. However, the use of a single PCR target for identification of bacteria in an environmental sample is rarely adequate. In Ghana, analysis of many IS2404 positive samples revealed the presence of mycolactone producing mycobacterial species (MPMs) other than M. ulcerans as had been predicted [29]. In contrast, in Australia IS2404 PCR appears to be specific for M. ulcerans because of the absence of other MPMs [33]. Here we provide the first evidence for the presence of MPMs in West Africa and show that MPMs and M. ulcerans share aquatic environments. The pathogenic potential of MPM for humans is unknown, although the lower growth temperature of some of these species makes them unlikely human pathogens [26]. The fact that the strain complexity of MPMs and M. ulcerans is greater in endemic areas and greatest within the Greater Accra region is an intriguing finding which needs further investigation. "
432234,4," The use of geographic-specific VNTR profiles in following chains of transmission is extremely important since the heteroge- neity of M. ulcerans isolates appears to differ within different West African countries [23,24,25]. For example, data based primarily on patient isolates from Benin led to the conclusion that there was a single West African M. ulcerans clone. However, several biovars have been identified in Ghana [23]. Our results agree with those of Hilty et al [23] in showing the presence of that at least 3 different VNTR profiles in Ghana. Thus it is important when discriminat- ing between M. ulcerans and other MPM that a geographically representative set of patient isolates is used. "
432234,5," Our initial concerns regarding the effect of low target copy number on the sensitivity of PCR methods reflected our naivete´ regarding PCR theory. We had not considered that the efficiency M. ulcerans in Aquatic Environments in Ghana of the PCR reaction depends on many factors including the efficiency of primer binding, the length of the product and local DNA conformation or that because the reaction is exponential, the first few targets bound may rapidly become the major products. Experimental results confirm this theory since others have found no difference between the use of IS2404 PCR and that of 16sRNA PCR for detection of M. ulcerans in human samples despite the enormous difference in copy number [34] and results from VNTR analysis of clinical isolates show gel bands with an intensity never reported for IS2404 PCR [23] . It is possible that the fact that VNTR sequences are non-coding segments of DNA may make them more accessible to primer binding. "
432234,6," Our studies confirm the presence of M. ulcerans in predacious aquatic insects including Belostomatidae and Naucoridae families reported by Portaels et al [15] and extend these findings by showing that VNTR profiles from these insects match those of human isolates of M. ulcerans. Belostomatids were common in many sites sampled throughout the year. However, even where large numbers of Belostomatidae were collected the rate of M. ulcerans infection was very low. In Ghana, despite repeated seasonal sampling the numbers of naucorids found were very low (paper in preparation). Evidence for the role of naucorids as potential M. ulcerans vectors comes from studies in Cote d’Ivoire [16]. Insect population studies are needed to confirm whether naucorids are more abundant in Cote d’Ivoire than in Ghana. "
432234,7," Our results show that M. ulcerans is widely distributed within invertebrate communities in aquatic environments. However, the M. ulcerans-positive, predacious invertebrates are none of hematophagous; thus the frequency with which humans are bitten would be expected to be quite low [35]. Although potential trophic relationships exist between several taxa studied (belostomatids, for example, feed on many other invertebrates and vertebrates and also cannibalize each other), it will take considerably more work to elucidate chains of transmission within the environment. Results presented here are based on determining the presence or absence of M. ulcerans in an environmental sample. Further studies need to be conducted using quantitative PCR methods to determine which species are most heavily infected and thus are more likely to serve as vectors. "
432234,8," Although it has been reported that snails and fish may harbor M. ulcerans [17] our results suggest the possibility that many of the IS2404 positive mycobacteria detected are MPM other than M. ulcerans. In our studies M. ulcerans was never detected in fish or snails, although other MPM were identified in later studies. The most consistently M. ulcerans-positive samples detected were filtered water and biofilms on glass slides. This suggests that exposure of open lesions to infected water cannot be ruled out as a potential source of infection. "
432234,9," A general problem regarding detection of M. ulcerans in environmental samples is that evidence has come almost solely from detection of M. ulcerans DNA and under-estimation of M. ulcerans could result due to the presence of PCR inhibitors. Our results suggest that current methods are effective in eliminating PCR inhibitors since dilution of samples did not result in the detection of many additional ER positive samples and none of those detected through dilution could be confirmed by sequencing. Despite the broad spectrum of samples we did not find evidence for inhibitors in any particular taxa or sample type tested. Nonetheless, the possibility exists that the number of positive M. ulcerans positive samples may be underestimated. "
432234,10," The use of slide biofilms for trapping mycobacteria in the environment has proven particularly useful since it provides preliminary physical evidence for the presence of mycobacteria (AFB staining) along with molecular evidence, and facilitates longitudinal studies. The numbers of slides used and placement of PVC pipes are crucial because of the inevitable loss of slides through changes in water level, or disturbance by animals or humans. There was a decrease of DNA samples from slides giving a VNTR profile matching M. ulcerans between 42 and 98 days in the two water bodies (Figure 5). There was, however, an increase in DNA samples from slides producing a VNTR profile matching other MPM s. These data suggest bacterial community dynamics between M. ulcerans and other MPMs. "
432234,11," In summary, we have developed new methods for mapping the distribution of M. ulcerans in aquatic environments and applied these in the Greater Accra and Ashanti regions of Ghana. This work is part of a much larger five year project in which data from water chemistry, LandSat satellite imaging of land cover, and macrophyte and aquatic invertebrate population structure will be used to define the broad ecology of M. ulcerans. The presence of M. ulcerans in both endemic and non-endemic villages within endemic regions suggests that studies of human ecology will be necessary to unravel the mysteries surrounding the transmission of M. ulcerans to in this work is to define the M. ulcerans humans. Our goal environment in order to develop programs for preventing human exposure. The findings presented here show the possibility of tracing transmission of M. ulcerans from the environment to humans. This work represents a small step towards solving the mysteries surrounding human infection."
434379,0," The current diagnostic delay experienced by Buruli ulcer patients contributes to morbidity and increased economic hardship [37]. A diagnostic test that is rapid, inexpensive, sensitive, specific and suitable for in-field use would facilitate the timely diagnosis of BU and is a World Health Organization (WHO) research priority. Current laboratory diagnostics including culture, PCR, AFB microscopy and histopathology all have various limitations. We have used comparative genomics to identify M. ulcerans specific sequences to explore the usefulness of the encoded proteins for use in the serodiagnosis of Buruli Ulcer in endemic areas of West Africa. "
434379,1," Whilst bioinformatic methods were initially used to identify M. ulcerans specific CDS, eleven of these ‘‘M. ulcerans specific’’ CDS were found in at least one of the M. marinum strains tested (Table 1). These CDS are distributed across the M. ulcerans genome, and were all situated within regions of DNA that are not present in the M. marinum M genome. It is interesting to note that some of these sequences appear restricted to certain M. marinum sequence types that are genetically closer to M. ulcerans than the sequenced M. marinum M strain. For example MUL_4213 was restricted to the ST3 and ST5 strains tested and MUL_0027 was restricted to the ST3 strains tested. Some of these sequences may be useful as genotyping tools to more clearly delineate the relationships between M. ulcerans and M. marinum strains. These findings are consistent with the known high genetic relatedness of M. ulcerans and M. marinum [10,13], and underlies the need for experimental validation of bioinformatic results. "
434379,2," Only nine M. ulcerans specific sequences were conserved amongst all mycolactone producing mycobacterial strains tested. However, in agreement with previous findings that African M. ulcerans strains form a close genetic complex with relatively little variation at the whole genome level [38,39,40], all selected chromosomal genes were present in all African M. ulcerans isolates that were examined. As pMUM plasmids are known to vary in size and gene content between M. ulcerans strains [11,33], it is not surprising that only six of 33 non-PKS CDS were completely conserved. However, plasmid CDS may be the most specific to M. ulcerans as they appear to be restricted to mycolactone producing mycobacteria. "
434379,3," During the course of this work the sequences of two other pMUM plasmids from MPM became available [11] and revealed a number of differences between these plasmids with regards to the potential antigens chosen for this study. These differences can explain the inability to detect some of the selected CDS in MPM strains. For example, MUP006 orthologs in pMUM002 and pMUM003 contain a different 59 nucleotide sequence, explaining the absence of a PCR product in some MPM strains. Conversely, MUP068 and MUP070 orthologs in pMUM001 and pMUM002 contain different 39 nucleotide sequences. Furthermore, MUP065 appears to be a pseudogene in pMUM001, as its ortholog in pMUM002 and pMUM003 are significantly longer, and MUP067 is deleted from pMUM002 and pMUM003. All of these examples serve to highlight the genetic variability in the non-PKS component of these pMUM plasmids. "
434379,4," In this study 44 M. ulcerans specific sequences were cloned with 37 (84%) of these successfully expressed in E. coli. Seven proteins were unable to be expressed in multiple E. coli strains, and the lack of overexpressed protein was confirmed by western blotting (data not shown). Similar studies that have attempted to identify novel CDS in M. avium subsp. paratuberculosis have also shown variable rates of production of 6 x His tagged proteins (between 25 – 69% of cloned CDS able to be expressed) [41,42], indicating that this tag may reduce expression of certain proteins. Furthermore, all proteins in this study were found to be insoluble under the expression conditions used, and six of the seven proteins that were unable to be expressed were predicted to be integral membrane proteins, with overexpression of these proteins possibly leading to toxicity. Both of these problems have been previously described in other mycobacterial protein expression studies [43,44,45]. Clearly, further optimization of the expression of these proteins, including the use of alternate proteins tags or different host-based expression systems (including mycobacteria) may be necessary to obtain useable amounts of protein for future testing. Recently, a Gateway-based vector has been developed for the overexpression of proteins in M. smegmatis and has shown that proteins which were previously insoluble in E. coli could be expressed in soluble form in M. smegmatis [46]. Furthermore, M. tuberculosis proteins have been successfully produced in the methylotrophic yeast Pichia pastoris with enhanced patient serum reactivity compared with those produced in E. coli [47,48]. The future use of either of these systems for the proteins that proved difficult to produce in this study may be warranted to investigate their antigenicity. "
434379,5," We were able to confirm that patients with BU had significantly greater IgG antibody responses to seven of 33 purified M. ulcerans proteins as determined by ELISA compared with a control group (Figure 1). The inability of the remaining 26 proteins to discriminate between patients and controls is likely due to either the inability of a particular protein to elicit an antibody response or through shared epitopes with proteins from other sources leading to cross-reactive antibody responses. However, none of the proteins were able to discriminate between patients and control subjects from the same BU-endemic area and are therefore unlikely to be useful as a diagnostic test for M. ulcerans infection. By combining measurements of antibody responses to six antigens from people living in a BU endemic area, we were able to discriminate between subjects resident in endemic areas of Benin and controls living in a non-endemic area. Although it remains a possibility that these data reflect cross-reactive antibody responses to other mycobacteria, we suggest that the most likely interpre- tation of these findings is that many residents of BU-endemic areas have been exposed to M. ulcerans. "
434379,6," Somewhat surprisingly, the most discriminatory antigen was Hsp65, which has 94% homology to the same protein from M. tuberculosis, whilst antigens with no orthologues in other mycobac- teria had lower sensitivity and specificity. Hsp65 is known to be an immunodominant antigen in the antibody response to mycobac- teria [35] and we anticipated that all groups would have had significant levels of exposure to other mycobacteria from either BCG vaccination, tuberculosis infection, and from exposure to other environmental mycobacteria. We therefore anticipated that Hsp65 would be a sensitive but non-specific antigen. There may be several explanations for our findings. Firstly, patients and endemic controls were both from a region of high BU prevalence and therefore may have been recently and/or frequently exposed to M. ulcerans, leading to continual boosting of antibody responses that does not occur in the non-endemic control group. The fact that M. ulcerans elicits responses dominated by antibodies to Hsp65 at all stages of the infection in mice supports this hypothesis (35). Alternatively, it is possible that our patient and control groups differed in their exposure to mycobacteria other than M. ulcerans, and therefore the results do not reflect M. ulcerans specific antibody responses. "
434379,7," The small heat shock protein, Hsp18, had previously been identified as an immunodominant antigen that may be useful for predicting exposure to M. ulcerans [34]. Results from the current study, however, showed that Hsp18 was not able to discriminate between individuals living in an endemic area and those who reside in a non-endemic area. The reasons for these differences are unclear, however, a possible explanation may be that here, antibody responses were quantified by ELISA, as opposed to qualitative western blot analysis in the study by Diaz et al [34]. "
434379,8," Although the other antigens we identified as M. ulcerans specific by our comparative genomic approach did not appear to be as sensitive or specific as Hsp65 in predicting individuals living in a Buruli endemic area, they nevertheless did show that significant antibody responses were detectable, and three antigens (MUL_0513, AT-propionate, KR-B) showed significant ability to discriminate individuals living in a BU endemic versus non- endemic area. Their use in combination may show additive effects and, in conjunction with case-control studies, may permit the development of an assay for detecting individuals exposed to M. ulcerans. More research in this direction would greatly assist efforts to uncover environmental reservoirs and understand transmission pathways of the bacterium. "
434379,9," Although a number of M. ulcerans specific sequences were investigated in this study, there were still a large number that were initially ruled out based on predictions of their cellular location or function. It is possible that some of these potential antigens may be good candidates for further analysis. Based on our findings of high response rates among patient and endemic control groups it appears unlikely that serological approaches will be useful for diagnosing Buruli ulcer. Indeed, the development of serodiagnos- tics for other mycobacterial diseases, such as tuberculosis, has proved difficult and many of the currently available serodiagnos- tics for mycobacteria have limited usefulness in the clinic [49,50]. "
434379,10," An alternative to BU serodiagnosis may be possible via direct antigen detection approaches. The extent and distribution of antigens within M. ulcerans lesions or within a patients circulation has not been defined, however, there is the possibility that some of the unique proteins described in this present study may be able to be developed as the basis for antigen capture assays. A diagnostic test based on this methodology would overcome the problems of cross-reactivity seen with tests based upon antibody responses, and would be more appropriate for resource limited areas than tests based on T-cell responses. This project has helped define the antigenic repertoire of M. ulcerans and research is continuing in this vein to investigate the feasibility of other diagnostic modalities."
2491053,0," Invasive monitoring of pulsatile ICP has previously proven to be a precise tool to select which iNPH patients who will respond to surgical shunting. In this study, we tested the utility of PC-MRI to non-invasively assess a surrogate marker for pulsatile ICP, MRI-dP, obtained at level C2. MRI-dP did not correlate with invasively obtained pulsatile ICP from over-night monitoring, and did not discriminate iNPH patients from healthy subjects. "
2491053,1," Increased pulsatile ICP due to reduced intracranial compliance is common in iNPH [7], and patients with this disease should therefore be well suited for a study of non-invasive assess- ment of pulsatile ICP using PC-MRI. In the present study cohort, increased pulsatile ICP expressed by MWA above threshold level was diagnosed in 17 of 22 patients. Surgical shunting yielded a clinical improvement in 16 of 17 treated patients, indicating a high proportion of what may be considered “true iNPH”. "
2491053,2," MRI-dP has previously been applied in a proposed method for non-invasive estimates of static (mean) ICP [14]. With this method, the elastance index is estimated by dividing MRI-dP by the per cardiac cycle total intracranial volumetric change (MRI-dV), i.e. MRI-dP/MRI-dV. The linear relationship between elastance and ICP is expected owing to the monoexponential relationship between intracranial volume and pressure[22]. Precise assessment of MRI-dP is thus an important precondition for such estimation of static ICP as well. "
2491053,3," Should a non-invasive measure such as MRI-dP be valid, it would have to reflect its gold stan- dard of invasive measurement (pulsatile ICP). Both pulsatile and static (mean) ICP demonstrated in this study large fluctuations during the overnight monitoring, and this phenomenon is also a determining factor as to why clinical decisions based on monitoring of pulsatile ICP are made after analysis of observations from an extended time span (Fig 4). A PC-MRI based method applied to obtain measures of pulsatile ICP through a surrogate parameter like MRI-dP from a short time interval should therefore be interpreted with great care. One previous study could not demonstrate different MRI-dP between Chiari malformation type 1 patients and controls[23], even though elevated pulsatile ICP is frequently observed when measured over-night[24].The aqueductal stroke volume is another, MRI derived, CSF velocity based parameter obtained from a short time interval, which has been proposed to serve as a surrogate for ICP recordings[8], and were also unable to demonstrate any association with its invasive counterpart[13, 25]. "
2491053,4," There may be several reasons as to why MRI-dP derived from one simple PC-MRI acquisi- tion does not reflect pulsatile ICP measured overnight. First, MRI-dP is based on acquisition of CSF velocity change at the upper cervical spinal canal, and is thus a surrogate marker for intracranial pressure change. A simplified model of a rigid, cylindrically shaped tube is desir- able in order to make valid assumptions in fluid dynamic equations used in post-processing of PC-MRI data, where attempts made intracranially, with much more complex anatomy, are mostly restricted to the Sylvian aqueduct. However, even though the upper spinal canal is anatomically in close proximity with the intracranial compartment, the geometry is funda- mentally different, and from computational fluid flow dynamics, it has been demonstrated that lower pressure values can be expected at level C2 than in the posterior fossa due to pres- sure gradients that become steep in the cervical canal[26]. "
2491053,5," Secondly, the CSF flow at level C2 is the result of a dyssynchronous pressure pulsation caus- ing a pulsating cranio-cervical pressure gradient pumping CSF in and out of the cranial vault. The pressure gradient estimated from MRI is relatively small, and in this study, less than 0.1 mm Hg per cm in all patients. This magnitude corresponds well with previous studies. From numerical studies, where the CSF flow has been modeled in rigid and impermeable surround- ings, the fluid flow has been predominated by velocities orthogonal to the axial plane, and the observed pressure gradients at level C2 in healthy subjects is also less than 0.1 mm Hg per cm [27, 28]. Computations that take into account the elasticity of the cervical spinal cord, tonsillar motion and the presence of nerve roots and denticulate ligaments, all predict pressure gradi- ents of similar magnitudes[29–31]. Hence, the pressure gradient between the cervical and cra- nial compartments is but a fraction of the total pressure pulsation. "
2491053,6," Moreover, the pressure gradient computation in this study is based on a number of simpli- fying assumptions such as rigid and impermeable surroundings and laminar flow. CSF flow patterns are, however, complex due to the anatomy of the cervical subarachnoid space[26], and flow velocities in axial sections of the spine have been shown to have non-uniform distri- butions throughout the cardiac cycle as demonstrated from computational simulations[28]. In our study, the pixel-by-pixel analysis revealed a wide dispersion of flow velocities from within the same PC-MRI slab (Fig 8). Averaging of flow velocities from a ROI defining the CSF space therefore does not fully describe the diversity or complexity of velocity changes that occurs through a section of the cervical spine during one cardiac cycle. "
2491053,7," Interestingly, it may be noted that the healthy control with smallest CSF ROI area also had the largest MRI-dP among controls (No. 2 in S3 Table), and larger than in many iNPH patients with invasively proven increased pulsatile ICP (S2 Table). Previously, the inverse and almost linear rela- tionship between MRI-dP and CSF flow area has been reported[14], and very steep pressure gra- dients have also been demonstrated in Chiari patients with tonsillar crowding at the foramen magnum[32]. For the patient group in our study, there was a trend towards an inverse correlation between MRI-dP and area of the subarachnoid fluid area at level C2 (ROI area), but this did not reach significant levels (R = -.32, P = .15). However, we notice that measuring reliability (ICC) was almost identical for MRI-dP and ROI area measurements in healthy controls. Thus, while MRI-dP should ideally be a marker of pulsatile ICP only, it may be hypothesized that a narrow CSF space surrounding the spinal cord may influence directly on MRI-dP. However, CSF area is already implicitly accounted for when estimating pressure based on the Navier-Stokes equation. "
2491053,8," Finally, but not least, recent studies have demonstrated respiration to have a major influ- ence on CSF flow [33, 34]. With cardiac gated PC-MRI, which can be considered to represent current state-of-the-art methodology in PC-MRI based measurements of intracranial and intraspinal CSF flow quantification, only cardiac beat induced CSF flow is detected. Patient breathing is not controlled for. "
2491053,9," The invasive ICP measurements of this study were not performed synchronously with PC-MRI, but overnight, as standardized according to previous empirical observations support- ing this routine. In principle, our data do therefore not in principle contradict that MRI-dP may reflect pulsatile ICP in real time. The comparison with invasive monitoring for a pro- longed time period is, however, highly relevant, because clinical decision making is rarely based on ICP monitoring from a time interval as short as the duration of a PC-MRI acquisi- tion. It has previously also been validated that over-night and daytime measurements of pulsa- tile ICP are comparable, unlike measurements of static ICP[2]. "
2491053,10," Another limitation was that technically adequate PC-MRI was obtained in less than 2/3 of enrolled patients, while all examinations in healthy subjects were successful. NPH patients are typically elderly and suffer from discomfort during long MRI scan times, and the experimental PC-MRI acquisitions were performed towards the end of the imaging protocol. In iNPH, dementia is a common feature, which may be a challenge to patient cooperation throughout the scan. MRI-dP from PC-MRI may therefore seem more feasible in subjects that cooperate well rather than in patients where compliance to instructions from the MR technician can be a challenge. The inability to exam patients with the poorest level of cooperation skills may have introduced bias to the study, because more severely affected patients might have been more likely to be excluded. "
2491053,11," Moreover, the velocity encoding gradient (venc) was set at a low level for the PC-MRI acquisitions in patients and healthy controls. Because of flow heterogeneities, flow aliasing was quite frequent. We consider, however, this potential source of error to be small because of the aliasing correction procedure and that flow velocity values from each time point represent the average of velocities from the entire region of interest. Pixels with any inaccuracies of flow velocity measurements should therefore not have contributed substantially to the calculated MRI-dP. "
2491053,12," As for PC-MRI based measurements of CSF flow in general, a major concern with the tech- nique would be the extraction of data from a limited time interval to make a diagnosis in patients where well-known physiological fluctuations are present. In the present study, all PC-MRI exams may be assumed to have been performed within normal physiological bound- aries, as they were obtained within a normal range for heart rate (Tables 2 and 3), and the sta- tistical analysis did not reveal any systematic differences in heart rate (HR) between PC-MRI and ICP monitoring. This indicates that influence from patient stress and discomfort was not very different during PC-MRI and ICP monitoring, and this source of bias in comparing the methods should therefore have been modest."
1442658,0," Multiple sclerosis is an inflammatory disease characterized by demyelination centered around the cerebral veins in the white matter (1, 2). CCSVI has been suggested as a new hypothesis for the etiopathogenesis of MS disease in terms of this topographic relationship. CCSVI-related MS hypothesis suggests that significant decrease in CSF flow occurs through cerebral aqueducts secondary to impaired venous outflow from the CNS (8, 17, 18). The normal CSF circulation depends on the proper balance between CSF ultrafiltration (from lateral ventricular veins) and venous system clearance from CSF opening at the level of dural sinuses (19, 20, 21). "
1442658,1," Zamboni et al. (17) have described abnormal venous hemodynamics by identifying multiple extracranial venous structures of unknown origin using extracranial-transcranial color Doppler and selective venography. CCSVI-related MS hypothesis claims that venous reflux leads to iron deposition in the CNS, triggering autoimmune process with disruption of the blood-brain barrier (8). PC-MRI facilitates accurate and noninvasive evaluation of the flow direction and flow rate of intracranial blood and CSF (12, 13, 14, 22, 23). "
1442658,2," Zamboni et al. (10) reported a strong relationship between CCSVI and MS. However, Zamboni et al. (9, 11) found a significantly higher prevalence of CCSVI in MS patients, as compared to controls; and consequently, a decrease in net CSF flow (mL/beat) passing through the cerebral aqueduct. They concluded that CCSVI has a marked effect especially on intracranial fluid balance in the pathophysiology of brain. "
1442658,3," In their study, Zamboni et al. (10) addressed the questions of whether CCSVI affects the clinical process of MS and whether venous stenosis is a cause or a result of MS. Baracchini et al. (24) and Simka et al. (25) reported a cause and effect relationship between MS and CCSVI; while Patti et al. (26) reported no relationship between MS and CCSVI. However, CSF flow dynamics were not mentioned in these studies. "
1442658,4," Sundström et al. (27) performed a study to test the hypothesis of CCSVI and, unlike Zamboni et al. (11), did not detect any difference in internal jugular venous outflow and aqueductal CSF flow between RRMS patients and the control group. Gorucu et al. (28) reported that the net CSF flow volume showed no significant differences between MS patients and controls. In the present study, the net CSF flow volume (mL/beat) and average flow (mL/sec) parameters evaluated with PC-MRI, were not found to be statistically significant between MS patients and the control group. Additionally, MS patients were divided into 2 groups according to the condition of plaques that were detected on MRI: MS patients with active plaques who exhibit contrast enhancement and those with chronic disease non-enhancement. To our best knowledge, PC-MRI study for CSF dynamics in the active phase of the disease has not been reported. If CSF flow is decreased due to impaired extracranial venous drainage in MS patients, based on the study of Zamboni et al. (11), we expected lower CSF flow values in the intense period of active inflammation. Therefore, we determined whether PC-MRI contributes to differential diagnosis of active and chronic disease in MS. Craniocaudal (forward) and caudocranial (reverse) CSF flow volumes (mL/beat) and aqueductal area were higher in the MS patients with chronic plaques, as compared to patients with active plaques; and of these parameters, reverse volume was statistically significant. In addition, these parameters were higher in MS patients, as compared with the control group. "
1442658,5," Our study compared flow speeds in addition to CSF flow volumes passing from the cerebral aqueduct in MS patients. No significant difference was found in terms of average velocity. However, peak velocity value was found to be significantly higher in MS patients with chronic plaque, as compared with the control group. "
1442658,6," Increased craniocaudal and caudocranial CSF flow volume and aqueductal area in MS patients could possibly be due to cerebral atrophic changes that may occur at every stage of MS. CSF spaces expand with cerebral atrophy and consequently, CSF flow volumes in a cardiac cycle pass through the cerebral aqueduct. In MS patients, peak velocity increase can depend on the volume increases in the CSF circulation. Thus, in MS patients with these findings, absence of a significant change in the net CSF flow volume and average velocity, supports this concept. Likewise, Chiang et al. (29) concluded that the aqueductal CSF flow should not be considered independently of ventricular morphology. Zamboni et al. (9) suggested that impaired CSF dynamics in MS patients contributes to an increase in volumes of the third and lateral ventricles. In addition, reverse volume in the definitive diagnosis of active and chronic period MS disease, was higher in MS patients with chronic plaques. This result can be used in the place of contrast-enhanced MRI. "
1442658,7," We did not evaluate the venous outflow abnormalities and the ventricle volumes, which is a limitation of our study. In addition, PC-MRI may result in errors in quantitative measurements, due to non-linear gradients, partial volume effects, and errors in placing ROI (12, 30, 31). In cases with narrow aqueducts, difficulties in placing ROI can increase the error rate (32). For a reliable measurement, the area of aqueducts should be over 1.5 mm2 (14). In our study, the case with the smallest aqueducts area was in the control group with 1.6 mm2. "
1442658,8," In conclusion, in the present study, the peak velocity, caudocranial and craniocaudal CSF flow volumes, and aqueductal area were significantly higher in the MS patients. Within the framework of the CCSVI hypothesis, the results of our study did not support the hypothesis that CSF flow decreases in MS patients. Nevertheless, CSF flow, was altered in MS patients. The increase in CSF flow in our study could be due to atrophy-dependent ventricular system dilation and subsequent decrease in the overall cerebral aqueduct resistance. In turn, the altered cerebral flow physiology may be used to differentiate active versus chronic disease. Larger controlled studies are needed to determine the entire scope of CSF dynamics and extracranial venous hemodynamics within the framework of the CCSVI hypothesis on MS etiology and pathogenesis."
433520,0," The aim of this study was to assess the role of water bugs as hosts and vectors of M. ulcerans, in the complete environmental context. To this end, we carried out an extensive field study on unprecedented temporal and spatial scales, monitoring the distribution of water bugs harboring M. ulcerans and the dissemination of M. ulcerans in the environment. We assessed water bug diversity and determined the frequency of insect tissue colonization by M. ulcerans in the various seasons, in an area in which Buruli ulcer is endemic (Akonolinga, Cameroon). For the purposes of comparison, the study also covered an area in which Buruli ulcer is not endemic. In short, the specificities of the study are: (i) focusing entirely on water bugs; (ii) the collection of samples from the same water body in all four seasons and (iii) large-scale sample collection in Buruli ulcer endemic and non endemic areas, with subsequent analysis of the captured water bug specimens (7407 specimens collected, 696 pools analyzed). "
433520,1," We document here, for the first time, fluctuations in the density of water bug families in an area in which Buruli ulcer is endemic, over the course of a year. The highest density of water bugs is recorded in January, during the long dry season. Variations of water bug density described here are in agreement with those in another study in a tropical area (Costa Rica) [45]. The causes of these fluctuations remain unclear, but several possible factors have been identified, including abrupt changes in environmental conditions or prey density [33,45–46]. Seven water bug families were identified in Buruli ulcer endemic and non endemic areas, including many unknown species. This latter point is not surprising, as determination keys for water bug species are not yet available for West Africa. One key finding of our study was the striking difference between the endemic and non endemic areas in terms of the density of water bugs, with the density in the endemic area more than 10 times higher that in the non endemic area. It can be noticed that this observation is not in accordance with results in another published study [31]. However, the conclusions of this previous study were drawn based on data for a significantly smaller number of specimens (only 200 water bugs; 2% of the invertebrates collected [31]). "
433520,2," M. ulcerans DNA was detected in five of the seven families of water bugs in the endemic area. The mean rate of colonization was about 10%. However, large fluctuations were observed in the insect colonization by M. ulcerans (1.4 to 33.9%). As rate of observed for other hosts of microorganisms [47–48], there was no correlation between water bug density and rates of water bug colonization by M. ulcerans. We detected no M. ulcerans DNA in insects from the non endemic area, despite the high rates of colonization reported for the nearby endemic area. One key difference between the endemic and non endemic areas concerned human activity. Despite their close physical proximity, the non endemic area was largely unaffected by human activity, whereas, in the endemic area, the bank of the Nyong River had been deforested, for agricultural and fishing activities (Figure 1B and C). Interventions disrupting the environment have been identified, in several studies, as factors potentially favoring the establishment of M. ulcerans in remodeled environments [13– 15,49]. The observed fluctuations in colonization rate may be accounted for by changes in the level of water in the Nyong River, which falls markedly in the dry season. Our results are supported by the findings of an epidemiological study performed in 1993 [50], in which low water levels in the dry season were found to favor the transmission of M. ulcerans to humans. Several factors may be involved in this phenomenon, including greater access to nutrients (resulting in an increase in M. ulcerans density) and the abundance of aquatic vegetation favoring M. ulcerans biofilm formation [26,30,51] (increasing the level of contact between M. ulcerans and water bugs). The water bugs from the family Corixidae were the only phytophagous insects inventoried here. These water bugs were detected only in January, when they were present in high abundance, and displayed the highest rate of colonization by M. ulcerans (43.7%). The high frequency of colonization by M. ulcerans in Corixidae supports the hypothesis that aquatic plants may be the primary reservoir of M. ulcerans, as previously suggested [26]. This specific family may be involved in spreading the bacillus to other trophic levels, as they are eaten by other water bugs, aquatic invertebrates and vertebrates. These observations suggest that M. ulcerans may colonize different levels within the trophic chain (aquatic plants, invertebrates and vertebrates), as already consid- ered [21,30,52–53]. In addition, three water bug families are known to be good flyers [33,45,54–57] and were identified as M. ulcerans hosts in our study. These water bugs may therefore be involved in disseminating M. ulcerans in the environment, as previously proposed by Portaels and Meyers [34]. "
433520,3," We showed that water bug saliva could harbor bacilli. M. ulcerans may therefore be present in the saliva under natural conditions, with the bacilli colonizing the salivary glands of the insect. This could provide a route for M. ulcerans transmission in natural conditions, in accordance with previous experimental demonstrations in laboratory conditions [24,28]. It should be noted that the bacilli present in the saliva of Appasus sp. induced an M. ulcerans-containing lesion following the inoculation of mouse tail. However, it was not possible to isolate these bacilli by conventional culture methods. The lack of appropriate culture media and decontamination procedures adapted to the isolation of M. ulcerans (from the environment) thus remain a major handicap, hindering investigations of the ecology and mode of transmission of this mycobacterium. "
