,doc_id,result_id,text
50,2521573,2," Analysis of LDN amplitude and latency \n Figure 2 compares mean LDN and MMN amplitudes collapsed across the six electrodes for the two groups as a function of deviant. As illustrated, strong LDN responses were obtained to all four deviants in the good nonword-repeaters. By contrast, an attenuated LDN response to D3 was observed in the poor nonword-repeaters. \n  Statistical analyses showed that, in addition to a significant main effect for Electrode [F(5, 53)?=?5.725, p<.001; ?2?=?0.351], there was a significant main effect for Deviant [F(3, 53) 3.629, p<.01; ?2?=?0.165] and importantly, a significant Group × Deviant interaction [F(3, 55) 6.9, p<.01, ?2?=?0.273]. The analysis was repeated with the good nonword-repeaters subdivided into three groups of 14�15 participants each, and the interaction with deviant position was replicated, F (9, 165)?=?2.67, p?=?.006. The interaction was further explored by repeating the within-subjects analysis for good and poor nonword-repeaters separately. For the poor nonword-repeaters, there was a significant effect of deviant position, F (3,12)?=?7.7, p?=?.004, ?2?=?0.657, and specific contrasts revealed this reflected a significant quadratic term, F (1, 14)?=?8.2, p?=?.013, ?2?=?0.368, reflecting the bow-shaped function seen in the LDN. For the good nonword-repeaters, there was also a significant effect of deviant position, F (3, 41)?=?3.6, p?=?.022, ?2?=?0.207, but neither linear nor quadratic terms were significant (F-ratios<1). \n  This analysis was followed up with one sample t-tests on average mismatch responses across the six fronto-central electrodes to determine whether the LDN differed significantly from zero. For the good nonword-repeaters, a significant LDN was found at all syllable positions (i.e., for positions 1, 3, and 4, p<.001; for position 2, p<.01). By contrast, for the poor nonword-repeaters, LDN responses significantly greater than zero were recorded at positions 1, 2, and 4 (with p values of <.001), but not at position 3. In sum, there is a significant difference in magnitude of LDN response to consonant change between the two groups at the third syllable and this difference associates with differences in overall nonword repetition score. \n  To further test this association, we performed a correlation between nonword repetition score and mean LDN amplitude in response to the four deviants. A strong correlation was observed between nonword repetition score and mean LDN amplitude at syllable 3 only (r?=??0.407, p<.001), i.e., smaller LDN amplitudes at this position were associated with lower nonword repetition scores. \n  As with the MMN response, peak latencies were submitted to analysis to test for differences in rate of processing deviance detection between the two groups. Though a significant effect for Electrode was obtained [F(3, 55) 3.404, p?=?.01, ?2?=?0.243], there was no main effect for Group nor any interaction with Group suggesting similar rates of processing among the two groups during this stage of consonant change detection. \n  \n  \n  \n  \n "
51,2521573,3," Relationship of MMN to LDN \n  The LDN and the MMN are both elicited in response to a change in stimulus, yet only differences in LDN were associated with nonword repetition ability. A question thus arises regarding the extent to which these two negative deflections provide different information about the process of change discrimination in this paradigm. To assess this, mean MMN and LDN amplitudes across the six electrodes were calculated and a series of one-tailed Pearson product moment correlations were performed between the amplitudes of the two components for each deviant. We predicted a direct relationship between the two components if they reflected common processes. \n  Correlations between the LDN and the MMN amplitudes in response to deviant syllables 1, 2 and 3 fell far short of significance (r?=??.18, ?21, .00 respectively) when all participants were included in the analysis. The correlation between MMN and LDN for deviant syllable 4 when both groups were included was .34 (p?=?.009), which was significantly different from zero, even after Bonferroni correction (critical p-value of .012). \n  Correlations between the LDN and MMN amplitudes were also tested for each group separately applying the Bonferroni corrected critical p-value of 0.012. No evidence was found for significant correlations between LDN and MMN in the poor nonword-repeaters. In the good nonword-repeaters, weak correlations were observed between LDN and MMN at syllables 1 and 4 (r?=?.37, .32 respectively) which did not survive correction for multiple testing. \n  Overall, with the possible exception of the final syllable, the evidence for common processes being involved in the generation of the MMN and LDN responses was not compelling."
52,2521573,4," Family history and nonword repetition ability \n  There were more parents of children with SLI in the poor nonword-repeater group. This raises a question regarding the role of family history for SLI in our findings. To test this, LDN amplitude × Deviant was entered into a repeated measures analysis with Group × Family history (+FH, ?FH). The numbers are not sufficient for a powerful analysis, but no significant interaction was observed between family history and deviant position. A plot of the mean LDN amplitudes for each of the four groups (Figure 3) clearly demonstrates a reduction in LDN amplitude in response to the consonant change which, regardless of family history, occurs on the third syllable in the poor nonword-repeaters."
53,2562735,0, 1. Descriptives
54,2562735,1,"Grand average waveforms \n Figure 2 shows the grand average standard, deviant and MMR waveforms of the adults in the current study (right) and, for comparison, of the infants in [4] (left), at eight electrodes, for each Distribution Type (unimodal vs. bimodal) pooled over Standard Vowel. The figure confirms the negative polarity and the expected latency and fronto(central) scalp distribution of the adult MMN (Method section 6): the red curve, which is the MMR waveform, deviates in the negative direction (notice that negative polarities are plotted upwards) from the baseline between 150 and 250 ms, and seems to do so more at frontocentral sites then elsewhere. The figure also confirms that the infant MMR contains less pronounced peaks [55] and that its scalp distribution is less defined than in adults (e.g., [54], see also [4]). Also, in accordance with several previous studies (e.g., [25], [48]�[50]), the polarity of the infant MMR is positive."
55,2562735,2," Scalp distributions  \n Figure 3 depicts the scalp distributions, which were made in Praat [43], for the unimodally (top) and bimodally (bottom) trained adults in the current study (right) and, for comparison, for the infants in [4] (left). The adult distributions were measured between 167 and 217 ms after stimulus onset, i.e., in a 50-ms window around the average MMR latency (i.e., the time of the most negative voltage occurring in the grand average waveform at Fz between 150 and 250 ms), which was at 192 ms. The infant distributions were measured between 100 and 500 ms after stimulus onset (Method section 6). Just as the grand average waveforms in Figure 2, the topographies of the MMR in Figure 3 illustrate the adult negative polarity (always blue, never red) and frontocentral distribution (darkest blue at frontocentral sites). For the infants, the positive polarity (red) and less specified distribution (darkest colors are spread over the scalp) are clearest for the bimodally trained infants. The MMR was not significantly different from zero for the unimodally trained infants (details are provided in Results section 2)."
56,2562735,3," MMR amplitudes \n  The MMR amplitude in the overall window where the response was expected (i.e., between 150 and 250 ms after stimulus onset; see Method 6) was significantly negative for both the bimodally trained adults (mean?=??0.45 �V, 95% confidence interval [henceforth CI]?=??0.95??0.05 �V, t[19]?=??1.89, p?=?0.037) and the unimodally trained adults (?0.80 �V, 95% CI?=??1.39??0.20 �V, t[18]?=??2.82, p?=?0.006), thus suggesting that both groups discriminated the two test vowels to some extent. \n  Subsequently, for each adult participant the MMR amplitude was calculated at Fz in a 50-ms window around the MMR latency for the participant�s group (see Method 6). This group latency was 193 ms for Unimodal [æ], 196 ms for Bimodal [æ], and 189 ms for Unimodal [?] and Bimodal [?]. The MMR amplitudes, averaged over the participants per Distribution Type and Standard Vowel, are presented in Table 2, together with their standard deviations and confidence intervals. For comparison, the corresponding numbers of the infant MMR amplitudes (see Method 6) are also shown. \n  In [4], no significant difference had been observed between the infant MMR amplitudes at frontal, central and temporal electrodes (Fz, F3, F4, Cz, C3, C4, T7, T8). To further explore the frontocentral scalp distribution observed in the adult grand average waveforms and scalp topographies, we performed an analysis of variance (ANOVA) with Electrode (the same eight electrodes as for the infants) as a within-subject factor. The effect of Electrode was significant (F [7?, 266?, ??=?0.504]?=?9.94, Greenhouse�Geisser corrected p<0.001). The amplitude at T7 (mean?=??0.19 �V) was significantly less negative (�smaller�) than the amplitudes at all frontal and central electrodes (mean at Fz?=??0.91 �V, mean at Cz?=??0.90 �V, mean at F3?=??0.77 �V, mean at F4?=??0.93 �V, mean at C3?=??0.85 �V, mean at C4?=??0.84 �V; all ps?0.002), and not significantly different from the amplitude at T8 (mean?=??0.50 �V, p?=?0.80). These results are in line with a predominantly frontocentral distribution of the adult MMN."
57,2562735,4," 2. No significant effect of distributional vowel training in Dutch adults \n  Recall (Method section 1) that in order to test whether there was a difference between the unimodally and bimodally trained participants, while controlling for differences in the presented standard, we performed an ANOVA with the MMR amplitude at Fz as the dependent variable, and with Distribution Type (unimodal vs. bimodal) and Standard Vowel ([æ] vs. [?]) as between-subject factors. The main and interaction effects were not significant (for Distribution Type: mean difference bimodal � unimodal?=?+0.30 �V, 95% CI?=??0.50?+1.10 �V, F<1, p?=?0.45; for Standard Vowel: mean difference [æ]�[?]?=??0.40 �V, 95% CI?=??1.19?+0.40 �V, F[1, 35]?=?1.02, p?=?0.32; for the interaction: F[1, 35]?=?1.41, p?=?0.24). Because the effects involving Standard Vowel were not significant, the amplitude data do not show proof of any perceptual asymmetry (Method section 1). The insignificance of all effects involving Distribution Type implies that the amplitude data do not provide sound evidence that bimodally trained Dutch adult learners have a different amplitude (mean?=??0.78 �V, 95% CI?=??1.34??0.23 �V) and thus benefit differently from distributional training than unimodally trained learners (mean?=??1.08 �V, 95% CI?=??1.65??0.51 �V). For comparison, the corresponding ANOVA for the infants in [4], which also included Time Bin and Electrode as within-subject factors (see Method 6), had yielded a significant effect of Distribution Type (mean difference bimodal � unimodal?=?+1.06 �V, 95% CI?=?+0.08?+2.04 �V, F[1, 18]?=?7.03, p?=?0.016), with a larger positive MMR, and thus a larger effect of distributional training, for the bimodally trained infants (mean?=?+1.37 �V, 95% CI?=?+0.68?+2.05 �V) than for the unimodally trained infants (mean?=?+0.31 �V, 95% CI?=??0.38?+1.00 �V)."
58,2562735,5, 3. Smaller effectiveness of distributional training in adults than in infants
59,2562735,6," From the statistical significance of the distributional effect in infants [4] and the statistical non-significance of the effect in adults (the present paper) we cannot yet conclude that the effect is greater in infants than in adults. A valid test requires a direct comparison of the two age groups. The difference in MMR amplitude between the Bimodal and Unimodal groups (i.e., Bimodal MMR � Unimodal MMR) for the adults was +0.30 �V (?=??0.78 �V�?1.08 �V; i.e., in the unexpected direction, though non-significant), whereas that for the infants [4] was +1.06 �V (?=?+1.37 �V�+0.31 �V). This age difference does not appear to be due to adults having a smaller MMR amplitude in general than infants, because the literature review in the Method section (section 7) suggested that this amplitude is probably greater in adults than in infants. The age difference could therefore be due to a truly smaller effect of distributional training in adults than in infants. To verify this, the current section presents a numerical comparison of the infant and adult MMR amplitudes. As determined by the literature review in the Method section (section 7), the comparison requires a normalization of the MMR amplitudes, which should include a correction for the opposite polarity of adult and infant MMRs and a scaling of the size of the MMR. To implement the normalization (or something equivalent to normalization), we multiplied each adult�s MMR amplitude by ?1 to correct for the negative polarity, and we multiplied each infant�s MMR amplitude by a scaling factor to correct for the smaller size. Before applying the scaling factors estimated from the literature, which were 1.18 and 1.41 (Method section 7), we present the results for a more conservative scaling factor of 1.00 (i.e. no scaling), which is smaller than the estimates; this scaling turns the mean MMR for adults into ?0.30 �V, and that for the infants into +1.06 �V, giving a difference of 1.36 �V."
60,2562735,7," Scaling factor of 1 \n  Using a conservative scaling factor of 1, we performed an ANOVA with the normalized MMR amplitude as the dependent variable, and Age Group (infant vs. adult), Distribution Type (unimodal vs. bimodal) and Standard Vowel ([æ] vs. [?]) as between-subject factors (given that in [4] a strong interaction was observed between Distribution Type and Standard Vowel, Standard Vowel was included to be able to extract possible interactions with this variable). The ANOVA yielded the following normalized MMR amplitudes per Age Group and Distribution Type (as visible in Figure 4): infant unimodal 0.31 �V (CI?=??0.38?+1.00 �V), infant bimodal 1.37 �V (CI?=?+0.68?+2.05 �V), adult unimodal 1.08 �V (CI?=?+0.56?+1.60 �V) and adult bimodal 0.78 �V (CI?=?+0.27?+1.29 �V). \n  Crucially, the interaction between Age Group and Distribution Type was significant (F[1, 53]?=?5.05, p?=?0.029). Thus, the effect of distributional training differed between infants and adults (see below). Further, the interaction between Distribution Type and Standard Vowel was significant (F[1, 53]?=?4.85, p?=?0.032), as well as the triple interaction between Age Group, Distribution Type and Standard Vowel (F[1, 53]?=?13.99, p?=?0.0005). The other interaction effect (between Age Group and Standard Vowel) and the main effects were not significant (all p-values >0.21). \n  As the number of participants was not the same in all groups, it is relevant to note that the crucial interaction between Age Group and Distribution Type did not depend much on the way the terms for the ANOVA were entered in the linear model. With �Type-III sums of squares�, the p-value for each main or interaction effect is calculated from a comparison between the full model (i.e. the model with all main and interaction terms) and the full model from which only this one term was dropped. This led to the above-mentioned p-value of 0.029 for the interaction between Age Group and Distribution Type. With �Type-I sums of squares�, the terms are entered into the linear model one by one and the p-value for each term depends on when the term is added. Under the constraint that the three two-way interaction terms are added after the three main terms and before the three-way interaction term, the p-value for the interaction between Age Group and Distribution Type depended only slightly on the order in which the two-way interactions entered into the model: it was 0.027 if this term was entered first, 0.024 if it was entered after Distribution Type × Standard Vowel but before Standard Vowel × Age Group; 0.025 if it was entered after Standard Vowel × Age Group but before Distribution Type × Standard Vowel; and 0.023 if it was entered last. By contrast, the interaction between Distribution Type and Standard Vowel was not robust to such variation. With Type-III sums of squares, the p-value of the interaction was as shown above (i.e., p?=?0.032), while with Type-I sums of squares the effect was non-significant, irrespective of the chosen order of factors (i.e., the p-value ranged from 0.23 to 0.27). This difference in significance is due to the strong effect of the three-way interaction term: only if this triple term is present and has taken away much of the variance does the interaction between Distribution Type and Standard Vowel provide a significant improvement to the model. The robustness of the interaction of Age Group and Distribution Type, together with the lack of robustness of the interaction of Distribution Type and Standard Vowel, means that the former effect has been shown more credibly than the latter. \n  The observed interaction between Age Group and Distribution Type is pictured in Figure 4. The figure suggests that the difference in the normalized MMR amplitude between unimodally and bimodally trained participants was larger (i.e., more positive after normalization) for the infants than for the adults. When controlling for a possible effect of Standard Vowel, this difference is significant for the infants (mean difference normalized bimodal � unimodal?=?+1.06 �V, 95% CI?=?+0.09?+2.03 �V), thus indicating an effect of distributional training, and not significant for the adults (mean difference normalized bimodal � unimodal?=??0.30 �V, 95% CI?=??1.03?+0.43 �V). In view of the significance of the interaction between Age Group and Distribution Type, it is now possible to interpret the significant effect of distributional training for the infants as indeed being larger (i.e., +1.06�?0.30 �V?=?+1.36 �V, 95% CI?=?+0.15?+2.57 �V) than the non-significant effect for the adults (if that effect exists at all)."
61,2562735,8," Other scaling factors \n  The statistical significance of the result depended on the size of the scaling factor by which the infant MMR amplitude was multiplied. With the conservative value of 1.00 used above, the p-value for the interaction between Age Group and Distribution Type was 0.029 (Type-III sums of squares). With the scaling factors estimated above (Method section 7), namely 1.18 and 1.41, which express the idea that adult MMRs are bigger than infant MMRs, the p-value would be lowered to 0.018 and 0.010, respectively. With a scaling factor of 0.8172, which expresses the opposite assumption from that derived from the literature, namely that infants have a somewhat larger MMR amplitude than adults, the p-value would become exactly 0.05. We can conclude that for a large range of plausible scaling factors, the effect of distributional training is reliably smaller for adults than for infants."
62,1695972,0,"Psychometric and behavioral data \n The two groups did not differ in terms of general cognitive capability (KAI t(22)?=?0.423, p?=?0.676; MWT t(22)?=?0.642, p?=?0.528) or alertness (t(19)?=?0.617, p?=?0.545). Otherwise, the generalized linear mixed model (i.e., 2 groups?×?2 time points) revealed a main effect of time point (z?=??2.391, p?=?0.0403) as well as group?×?time point interaction effect (z?=?2.016, p?=?0.0438). As visible in Fig.�1A, the main effect of time point originated from a better discrimination at T1 (mean correct responses?=?63.04%) compared to T0 (mean correct responses?=?48%), whereas the group?×?time point interaction was related to a higher performance of the TG compared to the PG at T1 (mean correct responses, TG T0?=?45.09%, PG T0?=?50.46%, TG T1?=?74.09%, PG T1?=?53.69%)."
63,1695972,1," FFRs responses \n  A one-sample t-test computed against zero (i.e., no lag) across all participants in order to exclude electromagnetic interference induced by the headphones (Bonferroni corrected p value for two tests?=?0.025) yielded significant results at both T0 (t(23)?=?7.825, p?<?0.001) and T1 (t(23)?=?8.475, p?<?0.001). These results are in line with previous literature13 and indicate the presence of genuine FFRs (Fig.�2) characterized by a mean delay of about 8?ms (i.e., T0, mean?=?7.825?ms, sd?=?1.917?ms; T1, mean?=?8.475?ms, sd?=?1.468?ms) reflecting signal transfer time from the ear to rostral brainstem structures13. \n  The evaluation of between-group f1 peak amplitudes (Fig.�3) by means of a t-test (i.e., percent signal change) yielded a significant group difference (t(22)?=??2.147, p?=?0.043). Post-hoc t-tests against zero calculated separately for the two groups (i.e., Bonferroni corrected p value for two tests?=?0.025) revealed that the TG was characterized by a significant signal reduction (t(10)?=??2.704, p?=?0.022; mean % signal change?=??21.36, neural adaptation, Fig.�4), whereas brain activity did not change within the PG (t(12)?=?0.349, p?=?0.733, mean % signal change?=?2.74). Finally, even though we did not have any a priori-hypotheses, for reasons of completeness, we also evaluated percent signal change in f0 (i.e., added responses) and higher harmonics (i.e., subtracted responses, f2, f3, and f4) between the two groups. Since we did not reveal group differences in these additional parameters (f0, t(22)?=??0.193, p?=?0.849; f2, t(22)?=??0.881, p?=?0.388; f3, t(22)?=??0.586, p?=?0.564; f4, t(22)?=??0.035, p?=?0.972), results indicate a specificity of brainstem responses to the trained stimulus attribute (i.e., f1)."
64,1695972,2,"FFR: stimulus-response correlations \n  Potential group differences in stimulus-response correlations (i.e., stimulus tracking and lag) as a function of treatment were evaluated by contrasting the percent signal change between the two groups by means of t-tests (Bonferroni corrected p value for two tests?=?0.025). These analyses did not reveal significant group differences in signal tracking (t(22)?=?0.508, p?=?0.617) nor in lag (t(22)?=??0.182, p?=?0.857)."
65,1695972,3," FFR: brain-behavior relationships \n  In order to provide further evidence for the specificity of the functional changes observed within the TG at the processing level of the brainstem, we correlated percent f1 signal change with the learning performance during the training session (i.e., ? percent correct responses between run 6 and run 1 of the training session). Results revealed a significant negative correlation (i.e., see Fig.�4D) between the two variables (r?=??0.607, p?=?0.024, one-tailed)."
66,1695972,4," MMN responses \n  Between-group differences in MMN area and latency in response to spectral (i.e., early MMN) and temporal (i.e., late MMN) manipulations were evaluated by means of separate t-tests (i.e., percent signal change; Bonferroni corrected p value for 4 tests?=?0.0125). These statistical analyses did not reveal significant group differences (spectral area t(22)?=??1.167, p?=?0.256; temporal area t(22)?=?1.656, p?=?0.112; spectral latency t(22)?=?1.085, p?=?0.29; temporal latency t(22)?=??0.514, p?=?0.613). Furthermore, in order to rule out the possibility that a general adaptation of the auditory cortex (i.e., see Fig.�5) as a consequence of repeated auditory stimulation between the two measurements points (i.e., T0 and T1) may have accounted for the lack of group differences, we performed additional post-hoc analyses within the two groups (one sample t-test against zero, two-tailed, Bonferroni corrected p value for 4 tests?=?0.0125). These supplementary analyses did not reach significance (TG MMN area early, t(10)?=??1.536, p?=?0.155; TG MMN area late, t(10)?=??1.493, p?=?0.166; PG MMN area early, t(12)?=?1.173, p?=?0.264; PG MMN area late, t(12)?=??2.466, p?=?0.030)."
67,1695972,5," MMN sources \n  LORETA source estimation (Table ?(Table1)1) consistently revealed MMN maxima originating from posterior superior temporal areas, irrespective of group affiliation (i.e., TG and PG), time point (i.e., T0 and T1), and condition (i.e., spectral and temporal). These findings point to a main contribution of the auditory cortex to MMN responses."
68,1695972,6," Training-related cortical-subcortical relationships \n  Putative changes in cortical-subcortical interactions within the TG were evaluated by correlating (according to Pearson�s r, two-tailed) the percent signal change of early MMN area and latency with f1 signal change (Bonferroni corrected p value for two tests?=?0.025). These correlative analyses did not reach significance (rMMN area_f1 amplitude?=?0.155, p?=?0.65; rMMN latency_f1 amplitude?=?0.355, p?=?0.285)."
