,doc_id,discussion_id,text
71,2521573,5," Rather different conclusions were reached by ?eponien? et al. [23], who compared responses to deviant changes using a similar paradigm to ours to investigate the discrimination of just noticeable differences in two nonsense syllables ëba-kaí versus ëba-gaí in young good and poor nonword-repeaters. Contrary to our own conclusions with adult participants, their data suggest a role for discrimination deficits in young poor nonword-repeaters. However, their stimuli, unlike ours, were difficult to discriminate by design and shorter in length. Moreover their participants were younger. It is likely that the different conclusions arrived at by ?eponien? et al. reflect a range of factors including the subtlety of the acoustic differences to be discriminated and maturational differences between the participants in the two studies."
72,2521573,6, Gathercole and Baddeley [13] suggested three possible candidates directly associated with the phonological loop as impacting on its function: quality of initial encoding into the loop; storage capacity; and the rate of fading of the memory trace once encoded there.
73,2521573,7," At first glance, poor encoding seems inadequate to explain the results, because of the intact MMN responses seen in poor nonword-repeaters at all syllable positions, indicating adequacy of the early stages of speech discrimination. A simple storage account is also hard to reconcile with the results. If, for instance, poor nonword-repeaters could retain few syllables in memory, we might expect to see more pronounced deficits in their discriminative responses for both the third and fourth syllables, whereas the LDN attenuation was found for the third syllable only."
74,2521573,8," The notion of a rapidly fading memory trace has been proposed to explain deficits in verbal working memory [22], [37], but seems implausible to account for our results for two reasons. First, in an earlier task, using pure tone stimuli with variable inter-stimulus intervals, Barry, Hardiman, Line, White, Yasin, and Bishop [38] showed that, although parents of children with SLI have less durable sensory memory traces than parents of typically-developing children, these differences did not associate with differences in nonword repetition ability. Second, in this paradigm, the temporal gap (and hence opportunity for decay) was held constant between each standard syllable and its deviant analogue. If it was only rate of memory trace decay that distinguished the two groups of participants, one would not predict the observed syllable-specific position effect that was observed here."
75,2521573,9," It seems then that whatever differentiates good from poor nonword-repeaters is associated with information-processing under conditions of high input load. The position-specific group differences were not reflected in the early MMN response. They only became apparent in the LDN response. This, together with a lack of correlation between the two mismatch response types, suggests that the LDN provides different information about the processing of the auditory input. In the light of previous research, we suggest that the LDN is an index of formation of a phonological representation. This corresponds to a process of encoding into short-term memory, giving a more robust representation that can persist long enough to allow comparison between deviant and standard nonwords."
76,2521573,10," Why should this encoding process be selectively impaired for the third syllable of a four syllable nonword? One interpretation is in terms of the demands the task places on rapid processing of sequential information. The notion of differences in rate of processing of incoming auditory information derives from the SLI literature, where it has been hypothesized that ability to rapidly process incoming auditory stimuli is deficient in people affected by a language or literacy disorder [39]. The results from both behavioral and electrophysiological studies probing the validity of this hypothesis have been fairly mixed, but in a meta-analysis of studies investigating mismatch responses to syllables in children with language or literacy problems, Bishop [40] concluded that deficits in auditory processing were more likely to be observed when stimuli were presented in rapid succession."
77,2521573,11," Previous MMN studies in populations with language impairments have mostly focused on single syllables, but it may be that deficits in rate of processing only become apparent when processing multiple syllables. This hypothesis was tested by Kujala, Halmetoja, N√§√§t√§nen, Alku, Lyytinen, et al. [41] who assessed the ability of participants with dyslexia to discriminate changes in vowel durations embedded in three syllable CV-strings (e.g., ëta-ta-taí versus ëta-taa-taí). They observed no deficits pre-attentively to the change in vowel duration. However, when the participants were required to attend to the stimuli, they were less accurate at locating the change in syllable duration and they showed a significantly reduced N2b component in response to duration changes in the final syllable of the CV-string. These findings are somewhat reminiscent of our own findings. As such they are of interest given the overlap between dyslexia and SLI and given the fact that deficits in nonword repetition have been reported for both disorders [42]."
78,2521573,12," Within the context of the behavioral literature on SLI, Gathercole [43] observed that nonword repetition by language-impaired children was more accurate when nonsense syllables were presented singly with short intervals between them, than when they were presented in a string. Again this supports the notion that ability to rapidly process incoming sequences of stimuli embedded within other complex stimuli plays an important role in nonword repetition and hence in language learning."
79,2521573,13," One problem for this account of findings is that one might expect to see effects on peak latencies of MMN and/or LDN, reflecting the slower rate of syllable-processing in the poor nonword-repeaters. This was not observed. Nevertheless, in other regards, the hypothesis makes sense of the specific pattern of results obtained here. A slower rate of processing of incoming speech would have a cumulative effect across the CV-string up to the final syllable where, because there is no subsequent syllable, perceptual analysis could be completed with a consequent recovery in LDN amplitude. In effect, this is an explanation in terms of deficits in encoding. It maintains that despite adequate early discrimination processes, poor nonword-repeaters fail to generate a robust phonological representation memory. These problems however, only become evident at rapid rates of stimulus presentation."
80,2521573,14," A radically different type of encoding account is suggested by the literature on perceptual grouping. Horv√°th, Czigler, Sussman, & Winkler [44] demonstrated that mismatch responses can be elicited by both global and local features of stimuli. In our design, we treated the global stimulus ëba-bi-bu-beí as the standard to be compared with deviants differing on one syllable. However, this stimulus contains within it a local repeated phoneme, /b/, which potentially acts as a standard. Thus on hearing ëba-bi-du-beí the response to the third syllable might be influenced both by the deviance from the standard, but also by the deviant /d/ after a train of preceding /b/ consonants, both within the same syllable and from the preceding nonwords. Limited ability to segment individual phonemes has been mooted as a possible cause of poor nonword repetition [21], raising the possibility that poor nonword-repeaters fail to engage in local processing and so are influenced solely by global mismatch. Although this explanation fits well with prior theoretical speculations about nonword repetition, it does not readily account for the pattern of results obtained here, because when progressing through the four syllables of the nonword, one would expect to see a steadily increasing impact of local mismatch, as the number of prior standards increases. We cannot rule out the possibility that such a process contributes to the profile of results obtained here, but it would need further testing with materials designed to evaluate this explanation. If local processing is involved in mismatch generation only in good nonword-repeaters, then a clear prediction is that mismatch responses will be reduced (and resemble those seen in poor nonword-repeaters) if a different consonant were used for each syllable of the standard."
81,2521573,15," Overall, the results from this study suggest a link between two different theoretical accounts of factors affecting language learning. The auditory temporal processing account of Tallal [45] has a long history, but evidence has been mixed [46]. Most empirical studies have considered discrimination of pairs of tones or speech sounds, whereas the current study would suggest that, as the impact of slow processing is cumulative so that longer sequences of sounds are needed to reveal a deficit. The notion that phonological short-term memory is important for language-learning also has a long history. Within the context of these this theory, but the focus has been on explaining poor nonword repetition in terms of storage limitations or of rapid decay of representations. Encoding explanations have tended to be dismissed on the grounds that such problems should be apparent in short nonwords with one- or two-syllables. We suggest that this view is mistaken, because encoding is affected by the presence of adjacent syllables, and so will become apparent only in the later syllables of longer nonwords. The problem of poor nonword-repeaters seems to reflect an inability of encoding mechanisms to keep pace with incoming input. This would explain why nonword repetition is a more sensitive index of language difficulties than more conventional verbal memory span tasks, which typically adopt a slower rate of presentation."
82,2521573,16," Though the focus of this study has been on factors affecting nonword repetition, our participants were heterogeneous with respect to the language learning status of their child. The poor nonword-repeater group included a sizable minority of parents of typically-developing children, just as the good nonword-repeater group included many parents of children with SLI. However, as a further analysis of the data showed (Figure 3), the effects reported here are specific to nonword repetition ability and not necessarily associated with having a language impairment child per se. One must therefore ask, given the composition of our participant groups, what implications do our findings have for current understanding of the etiology of developmental disorders such as dyslexia and SLI?"
83,2521573,17," Much of the research published to date has focused on finding a single underlying cause for a developmental language disorder, but it is becoming increasingly clear that a deficit in any one single underlying cognitive skill is unlikely to explain the broad range of phenotypes captured under simple umbrella terms such as SLI or dyslexia. Instead as Bishop [47] has argued, these disorders are more likely to develop out of a confluence of risk and protective factors, some of which are heritable. In the context of this study, deficits in the ability to process rapidly presented incoming auditory input seem to represent one such risk factor."
84,2521573,18," In sum, previous suggestions for language specialization in the human brain have focused mainly on categorical speech perception, speech production, processing of serial order, and syntactic processing [1]. Our data suggest that human language learning capacity is boosted by being able to process sequentially-presented verbal material rapidly enough to permit the accurate recognition of syllables occurring at the rate of 5 per second, without earlier syllables interfering with the processing of later ones. We conclude that without this ability, it is hard to learn polysyllabic words or to discriminate the non-redundant information contained within a rapidly changing speech stream."
85,2562735,0,"The current study provides the first evidence in a direct comparison that distributional training of speech sounds is less effective in adulthood, when new languages must be mastered, than in the first months of life, when infants start acquiring native speech sounds. Specifically, an earlier study [4] showed that Dutch 2-to-3-month-old infants who are exposed to a bimodal distribution encompassing the Southern British English vowel contrast /√¶/?/?/, have a larger MMR amplitude, and thus supposedly discriminate the two test vowels [√¶] and [?] better, than infants exposed to a unimodal distribution. The current study demonstrates that this bimodal advantage is smaller (if at all present) in Dutch adults than in Dutch infants."
86,2562735,1," The presence of a bimodal advantage in Dutch adults is uncertain, because the difference in test vowel perception between bimodally and unimodally trained adults was not significant. It may be hypothesized that this non-significance was due to a ceiling effect (i.e., top discrimination) in both groups. After all, in the Netherlands English is a compulsory subject of study in middle school and high school, and it is also a language that can be listened to easily on television and other media. However, such a ceiling effect is unlikely. The MMR amplitudes in both groups were rather small (with 95% confidence intervals close to zero), suggesting relatively poor discrimination (cf., the amplitudes in adults listed in Table 1). Moreover, it has been shown that despite their experience with English, Dutch adults have trouble distinguishing the English vowels that were used in the current study [6]ñ[9]. Similar results have also been obtained with other languages: for instance, adult native speakers of Spanish have considerable trouble in discriminating tokens of Dutch /?/- and /a/, irrespective of the length of exposure to the Dutch language [56]."
87,2562735,2," Notwithstanding our efforts to make a sound comparison of the effect of distributional training in infants and adults, it is clear that future research is needed to replicate our results and to confirm the feasibility of our approach. For confirming this feasibility, it will be particularly important to ascertain that infant MMRs truly reflect behavioral discrimination just as adult MMRs do (section 1 below). Relatedly, future research should aim to get a much more detailed understanding of the neural processes underlying infant and adult MMRs, so that differences between them can be explained better (section 2 below presents a tentative rough explanation for the current results)."
88,2562735,3," 1. Measuring learning in adults and infants \n  The comparison of the effect of distributional training in adults versus infants was based on the MMR amplitudes. Our approach featured a minimization of methodological differences between testing infants and testing adults, and a normalization of the MMR amplitudes prior to statistical analysis in order to filter out possible residual differences between adult and infant MMRs. We presented a range of feasible normalization factors to account for the scarcity of information available for estimating such a factor in the literature, and to accommodate different possibilities of calculating such a factor. \n  Still, an important concern in our approach remains, which, notably, also applies to other outcome measures (such as looking times) in other paradigms. This concern is that the MMR may not reflect the same processes in adults as in infants. In particular, it is important to ascertain in future research whether the infant MMR indeed reflects behavioral discrimination. This has been assumed widely on the basis of evidence in adults (for a review see [23]), but has never been verified experimentally. In this context it is noteworthy that a discrepancy between behavioral and neurophysiological measures also exists in the literature on auditory thresholds. These thresholds appear to be much higher in infants than in adults in the behavioral literature [57], but less so in research where auditory brainstem responses have been measured [58]. It has been suggested that this discrepancy occurs due to the co-existence of a mature auditory system and an immature system necessary for making efficient use of this auditory system; the discrepancy can then arise when behavioral measures tap the immature system, while neurophysiological measures tap the mature system [58], [59]. To examine whether the infant MMR truly reflects behavioral discrimination, it seems therefore important to relate behavioral measures (such as high-amplitude sucking measures for the youngest infants, and eye-tracking measures for older infants) with MMR recordings."
89,2562735,4," 2. Top-down influence on bottom-up learning \n  It is not certain whether the observed smaller effect of distributional training in adults than in infants is due to a weakened distributional learning mechanism, which is generally considered to represent a purely stimulus-driven, and thus bottom-up learning mechanism [1], [2], or rather to strengthened top-down processing, or perhaps to both of these factors. Top-down processing refers to the modulation of stimulus-driven neural activity in lower-level areas (e.g., the primary auditory cortex) by higher-level linguistic representations (e.g., phonological word forms). In 2-to-3-month olds such top-down influence is lacking, because they do not have such higher-level representations yet [60]ñ[64]. \n  The first scenario (i.e., a weakened bottom-up learning mechanism) matches the decline of neural plasticity in the course of childhood, which has been related to an increase in the difficulty of ìlearningî with age [65], and which has been included in successful computer simulations of distributional learning [1], [2]. The second scenario (i.e., strengthened top-down processing) is in accordance with the observation that distributional learning of human speech sounds can be measured in adult rats [66], thus suggesting that it is a low-level mechanism that remains in place after neural plasticity has reduced to adult levels. In this scenario, distributional learning can be observed in the rats, because, similarly to the 2-to-3-month olds, they do not have linguistic representations that could modulate lower-level neural activity. \n  A top-down influence of higher- on lower-level representations may already emerge after 4 to 5 months of life, as implied by research on the histological structure and development of the human auditory cortex [67]ñ[69]. This research shows that the six cortical layers that children and adults have, are not present from birth but develop in the first year of life and become visible in post-mortem tissue around 4 to 5 months. Crucially, the division into multiple layers seems to be a prerequisite for top-down influence from higher- to lower-level cortical areas [70]. A look at the functional organization of the layers may clarify this. Roughly, layer IV receives input from the thalamus and projects primarily to layers II and III (ìsupragranular layersî), which in turn target other parts of the cortex; layers V and VI (ìinfragranular layersî) receive input from the supragranular layers and project to the thalamus and other subcortical structures [71]. This functional division suggests that in order to make top-down influence from higher- to lower-level representations possible, the infant cortex must first develop supragranular layers, so that incoming signals can reach higher-level areas, where higher-level representations can be formed, and it must develop infragranular layers that receive top-down influence from these higher-level representations. At 4 to 5 months, rudimentary layering becomes visible in the tissue [68]. Although it is possible that some top-down influence from higher-level to lower-level cortical areas occurs before this time via layer I, which is the only layer that is clearly visible in post-mortem tissue at birth [67]ñ[69], the infrastructure for canonical top-down cortical influence thus emerges just before infants begin to perceive speech sounds in a language-specific way, which is from 6 months of life ([72], [3]; review in [4]). This opens up the possibility that this language-specific speech perception relies on top-down influence of higher-level speech sound representations. At the same time, neural plasticity is still high at 6 months (e.g., [73]), so that the possibility remains that the onset of language-specific speech perception (also) relies on bottom-up learning. \n  If in adults the distributional learning mechanism tends to be ìsuppressedî by top-down influence of higher-level native linguistic representations, the previous significant effects of adult distributional training might have been obtained because the experimental setting (entailing the absence of a natural language context) reduced the influence of these representations on perception. Alternatively, the way the training stimuli were presented may have attracted participantsí attention to the differences between the speech sounds in the tested contrast. If this is true, the observed effects of distributional training would be due to ìattentionî, which can be related to top-down processes in the brain (e.g., [74], [75]) rather than to distributional training, which is a strictly bottom-up mechanism. \n  In this respect it is noteworthy that for the adult Spanish learners of the Dutch vowel contrast /?/~/a:/ in [20]ñ[22], enhanced bimodal training in particular seemed effective. Here the acoustic difference between the minimum and the maximum value along the presented continuum of the training distribution was made larger. From previous research in the second-language literature where other training paradigms than distributional training were used, it is known that widening the acoustic distance between presented stimuli in the training phase can draw participantsí attention to the differences between these stimuli and improve subsequent discrimination and categorization performance [76]ñ[78]. Thus, it is possible that the previous observations of ìdistributional learningî in adults were related to attention instead."
90,2562735,5," All in all, distributional learning as a mechanism for learning speech sounds seems to be weaker later in life than in infancy. The reduced prominence in adulthood may be due to fainter bottom-up learning as well as to the presence (versus the virtual absence in newborns) of higher-level linguistic representations and of a cortical infrastructure that enables top-down influence of these representations on bottom-up learning."
91,1695972,0,"General discussion \n In the present work, we used a test-training-retest procedure in two groups of participants who performed one hour of phonetic discrimination training, or were passively exposed to the same stimulus material, with the aim to (1) infer putative changes in the brainstem and auditory cortex as a function of short-term training, (2) estimate whether these short-term changes are reflected in neural facilitation or adaptation, (3) and to describe mutual interdependences between auditory cortex and brainstem. Results demonstrated that the brainstem but not the auditory cortex distinctively altered its response properties after short-term training. Most notably, this functional change was manifested in terms of neural adaptation and restricted to the frequency range (i.e., f1) corresponding to the trained stimulus attribute (i.e., F1). Since this frequency-specific neural adaptation was negatively correlated with the behavioral improvement of the participants during training, results point to a close relationship (~36% explained variance) between behavior and the underlying brainstem physiology."
92,1695972,1," Brainstem responses \n  Nowadays, it is generally acknowledged that the human brainstem constitutes a highly plastic entity13 that can alter its response properties as a function of both long-8 and short-term training34. For example, Carcagno and Plack44 evaluated the FFR before and after ten hours of pitch discrimination training consisting of differentiating complex tones with a static-, raising-, or falling pitch contour, and found a more robust phase locking of the FFR to the static and dynamic f0 after training. Furthermore, neural activity in the brainstem has previously been shown to be specifically modulated as a function of long-term language experience as reflected by increased f0 magnitudes in Chinese compared to English speakers in response to iterated rippled noise with Mandarin pitch contours45 or high rising Mandarin lexical tones46. However, until now, only two EEG studies specifically addressed causal changes in the brainstem induced by speech discrimination training11, 12. In a first study, Russo and co-workers11 reported that after long-term training (i.e., 35ñ40 sessions of one hour each) children suffering from learning disabilities exhibited brainstem responses that were more resistant to the detrimental effect of background noise than before treatment. Similarly, Song and colleagues12 demonstrated that native English-speaking participants who learned to incorporate foreign lexical pitch patterns varying in f0 (i.e., 8 sessions √† 30?minutes, accomplished in 14 consecutive days) were characterized by a more faithful representation of f0 stimulus contour. \n  In the present work, we provide evidence for short-term changes in the human brainstem after only one hour of phonetic discrimination training. However, contrary to previous studies that used professional musicians as a model for long-term training8, 47, results revealed functional changes that were manifested in terms of neural adaptation and not facilitation. Interestingly, a similar neural adaptation at the processing level of the brainstem has previously been reported by Slabu and colleagues48 in the context of a passive oddball paradigm. Thereby, the authors revealed a reduction of FFRs to deviant stimuli compared to standard ones, leading to suggest that the brainstem is able to encode statistical regularities34 by suppressing responses to rare stimulus events. Even though in the present study the ìdeviantî stimulus (i.e.,/go/) presented during brainstem measurements occurred with a low probability during the training session, the experimental manipulation we used precludes that results were driven by stimulus statistics34 or even by repetition suppression28. In fact, the PG was passively exposed to the same stimulus material as the TG, however, without showing a modulation of brainstem responses in pre-post comparisons. In addition, since brainstem changes were restricted to the solely discriminative physical attribute enabling to distinguish the trained stimuli, namely F1, results clearly point to feature-specific changes possibly reflecting increased neural efficiency28. This perspective is further supported by the negative correlation we revealed within the TG between percent f1 signal change and behavioral improvement during the training session. \n  Neural adaptation constitutes an intrinsic organizational property of the auditory system across the entire hierarchical tree, ranging from the periphery to the auditory cortex (for a review consider49). In this context, it is noteworthy to mention a previous EEG study targeting at evaluating the encoding of statistical regularities while participants learned to segment complex tone patterns embedded in concatenated sound sequences. Interestingly, the authors revealed decreased brainstem responses to the patterned compared- to a pseudo-random condition after only fifteen minutes of task34. However, by looking at brain responses of the single participants, Skoe and colleagues34 noticed that neural adaptation and facilitation can go hand in hand with remarkable inter-individual differences. Furthermore, the authors revealed a positive relationship between brainstem physiology and behavior, such that better performance was related to greater neural enhancement. Notably, our results are comparable with those of Skoe and colleagues34 in that the TG demonstrated decreased f1 magnitudes after short-term learning compared to the PG. Otherwise, in contrast to Skoe and co-workers, we revealed a negative instead of a positive relationship between the magnitude of brainstem responses and behavioral improvement. From a physiological perspective, the adaptation we revealed at the processing level of the brainstem can be explained at least by three different phenomena. The first possibility is that short-term training may have altered the response properties of brainstem neurons by uncoupling neural entities that were not relevant for discriminating task-specific acoustic features, resulting in activation of fewer neurons, and consequently neural adaptation28. A second possibility is that the observed brainstem changes may have been indirectly mediated by performance feedback. In fact, since in the present study only the TG received such a feedback, it is thoroughly possible that reward and motivation may have modulated brainstem activity. This perspective is supported by previous work showing that the human reward system is responsive to high-order rewards (i.e., intellectual, artistic, or altruistic pleasures)31 and that feedback confirming reward expectation can modulate activity in auditory-related brain regions32, 33. Finally, since active learning requires a stronger engagement of attention functions compared to passive listening, we cannot rule out that this variable may have played a role in mediating neural adaptation29, 30. Such an influence of attention could, for example, have been mediated by the cortex through corticofugal projections. In fact, such a contribution of the cortex to auditory learning mechanisms via the corticofugal system has previously been demonstrated in animals by using both ablation and pharmacological interventions49, 50. \n  A disadvantage of the EEG technique is that it does not enable to exactly determine the specific origin of the brainstem signal measured. However, currently there is evidence showing that neurons situated in the inferior colliculi are highly frequency-selective51, 52 as well as sensitive to the direction of frequency modulation53, 54. Since the TG was specifically trained to recognize subtle F1 signal changes only in one direction (i.e., always from/gu/to/go/, in the range between 364ñ480?Hz), we may speculate whether this specific experimental manipulation may have altered the response properties of neurons being selective to the direction of frequency modulation or rather frequency-selective neurons per se. In addition, since we did not reveal group differences in stimulus-response cross-correlations (i.e., lag and signal tracking), results suggest that during short-term training the brainstem is more likely prone to change its response properties to the spectrum of the trained stimulus attribute than to the waveform periodicity. This result is somehow in opposition with those previously reported by Russo and colleagues11 who revealed an increased temporal alignment of FFRs after training, as reflected by increased quiet-to-noise inter-response correlations. However, in this previous work the authors measured children with learning disabilities that were trained for a much longer period of time (namely 35ñ40?hours) compared to the present work. The same is true for the work of Anderson and colleagues55 where the authors evaluated the impact of an 8 weeks computer-based auditory training program in elderly subjects, and reported earlier brainstem peak latencies in both quiet and noise conditions after treatment. Taken together, these previous results substantiate the suspicion that brainstem changes in timing parameters may necessitate longer training periods."
93,1695972,2," MMN responses \n  A further goal of this study was to evaluate the functional malleability of the auditory cortex as indexed by altered MMN responses. In addition, based on previous studies indicating that neuronal entities which are sensitive to temporal and spectral acoustic attributes lie side by side in the auditory cortex56, we evaluated putative transfer effects57 from phonetic discrimination training to temporal aspects of speech processing. Reconstructed sources revealed MMN maxima originating from posterior superior temporal areas across groups (i.e., TG and PG), conditions (i.e., spectral and temporal manipulation), and time points (i.e., T0 and T1). This finding is in line with previous literature58 and points to a main contribution of the auditory cortex to MMN responses. In the present work, we did not reveal group differences in the modulation of MMN responses (i.e., MMN area and latency) as a function of treatment, leading to suggest that the auditory cortex was not specifically modulated by training. Interestingly, previous training studies consistently revealed increased MMN responses that were accompanied by an improved behavioral performance, however, especially after multiple training sessions lasting several days or weeks22, 59, 60. In particular, Ylinen et al.60 measured native Finnish (i.e., quantitative language) and English speakers before and after 10 training session of 25?minutes each consisting of learning to discriminate spectral and temporal cues of English vowels. As a main result the authors reported that after training the Finnish speakers were better able to discriminate spectral vowel cues, as reflected by increased MMN responses. In a further EEG study, Tamminen and colleagues59 applied a three-day phonetic-listen- and repeat training in a sample of Finnish speakers who learned voicing contrasts in fricative sounds (i.e., fricatives are not differentiated by voicing in Finnish) and revealed significantly increased MMN responses after the second but not the first training day. Taken together, these previous results lead to suggest that functional changes in the auditory cortex can most reliably be induced by multiple training sessions. Therefore, we may speculate whether a consolidation period is necessarily required for inducing detectable plastic changes in the auditory cortex61, 62. \n  An alternative explanation that may account for the apparent insensitivity of MMN responses to training is that the constant serial order of the cortical and subcortical EEG measurements (i.e., FFRs were always collected first) may possibly have blurred neural facilitation through a superimposed signal adaptation. However, since between the two measurement points (i.e., T0 and T1) the two groups were additionally exposed to acoustic stimulation for one hour, we should have observed such an effect in pre-post comparisons (i.e., a significant percent MMN change against zero), irrespective of group affiliation. Finally, based on the fact that phonetic discrimination learning is an active perceptual process that operates under the influence of attentive functions, future training studies should evaluate short-term changes in the auditory cortex by combining active and passive oddball paradigms."
94,1695972,3," Cortical-subcortical coupling mechanisms \n  To the best of our knowledge, until now only four studies conjointly recorded FFRs and AEPs while participants were exposed to CV syllables36, 37 or vowels15, 35. In particular, Musacchia and colleagues36 measured musicians and non-musicians while participants were repeatedly exposed to the syllable/da/, and reported a positive relationship between subcortical f0 amplitude and cortical P1-to-N1 slope. Otherwise, Bidelman and colleagues35 measured young and older adults while the participants categorized vowels that spanned a perceptual continuum from/u/to/a/and revealed that older adults were characterized by slower and more variable speech classification performance than younger listeners. This differential behavioral performance was reflected by reduced brainstem amplitudes, increased cortical AEPs, as well as by a negative relationship between f1 and cortical N1/P2 amplitudes. In a second study of the same group15, the authors recorded cortical and subcortical brain responses in older adults with and without music training while the participants categorized vowels along a continuum. Even though the authors did not find between-group differences in terms of cortical (i.e., P1-N1-P2 complex) or subcortical (i.e., f0 amplitude) brain responses, musicians showed a closer relationship between neural activity and behavioral performance. Finally, Parbery-Clark et al.37 investigated the effect of background noise on both brainstem and auditory cortex activity, and reported a relationship between subcortical response fidelity and cortical N1 magnitude that was predictive of speech-in-noise perception. In the present work, we did not find evidence for a relationship between auditory cortex and brainstem changes as a function of training. However, this may rather be a byproduct of unmodulated MMN responses as a function of training rather than an evidence for the inexistence of cortical-subcortical coupling mechanisms. In this context, it is also important to mention that our experimental design profoundly differed from the previous studies mentioned above. In fact, Musacchia and colleagues36 as well as Bidelman et al.15 measured musicians, a specific group of subjects that has previously repeatedly been shown to constitute a suitable model for evaluating the influence of long-term training on auditory processing16, 63, 64. Otherwise, the group of Parbery-Clark37 evaluated cortical-subcortical coupling mechanisms in normal hearing young adults while performing a speech-in-noise perception task, an experimental condition which is well known to place stronger demands on cognitive control mechanisms that have a modulatory influence on brainstem activity through the corticofugal system34."
